CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
2.6667,3.6667,1.0,5.0,1.0,116323.9399,13.6006,0.1283,0.0983,0.1933,6943121408.0,7871351467.0,12.2333,7.0,28.3333,0.0,912948.5315,921605.8378,TVM
13.3333,14.1667,12.6667,13.5,11.8333,290475.2455,32.7276,0.7314,0.6314,0.3729,7046336512.0,7892777643.0,1014.8286,159.8571,2162.5714,0.0,2697788.038,733760.7673,TVMwL
1.0,1.0,1.0,2.0,1.0,1706505.943,30.6014,0.0117,0.0233,0.05,2020784128.0,7804923221.0,8.9667,7.6667,12.5,0.0,920040.1,928800.2,TSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0417,0.0983,7069599744.0,7925505365.0,10.5667,7.5,16.3333,0.0,922259.5135,931722.1622,NTS
5.0,9.6667,2.1667,2.8333,5.6667,5026047.514,37.4417,0.195,0.1117,0.04,6226984960.0,7884850517.0,1089.1667,315.8333,1919.0,0.0,2790888.79,773855.1116,TWMwL
14.0,17.6667,12.8333,14.1667,10.8333,4020363.103,177.2885,0.8714,0.7914,0.5829,7018448213.0,7885710677.0,949.6667,290.3333,2246.3333,0.0,2743847.583,673262.1938,TVMwL
5.0,10.0,2.6667,4.6667,3.3333,5085601.254,36.4012,0.2817,0.2133,0.0917,71137689.6,7849266381.0,670.5,334.8333,1707.8333,0.0,2796493.019,750006.507,TWMwL
5.0,10.0,1.8333,4.5,4.1667,3742786.554,33.1847,0.1667,0.1333,0.0883,4605758669.0,7847804109.0,1350.52,1014.0,1799.8,0.0,2814928.314,764223.8924,TWMwL
13.6667,17.3333,15.8333,8.1667,13.0,289193.3603,35.4026,0.4517,0.5683,0.4833,6918098944.0,7859903147.0,771.8667,252.8333,1963.1667,0.0,2709009.154,738786.0796,TVMwL
26.0,1.0,1.0,100.0,1.0,2187276.276,37.002,1.06,1.1017,1.1367,3518187520.0,5469532160.0,9.3667,8.1667,10.8333,0.0,912027.0258,921385.0324,WSK
5.0,9.6667,2.8333,3.5,3.6667,25971.5573,4.7555,0.365,0.2983,0.1817,7113232384.0,7929993216.0,568.88,8.6,1604.6,0.0,2716822.563,787282.9477,NTSwL
1.6667,1.3333,1.3333,2.0,1.0,2589381.317,35.3994,0.135,0.08,0.085,72919040.0,7802529792.0,8.7333,7.6667,11.0,0.0,915989.1483,924748.1132,TSK
13.6667,15.1667,15.0,10.8333,13.0,285643.253,32.705,0.535,0.57,0.51,6983763968.0,7882079573.0,1088.5,688.6667,1541.8333,0.0,2809936.556,773633.4805,TVMwL
13.5,12.5,19.0,11.1667,11.6667,274874.9302,30.8831,0.6517,0.6,0.4767,6947057664.0,7872504491.0,1264.9333,675.3333,2028.1667,0.0,2788138.717,782706.0295,TVMwL
6.0,11.0,1.1667,5.6667,5.0,5352884.136,40.8107,0.3983,0.2767,0.2,72534016.0,7802802176.0,626.9,87.8333,1853.8333,0.0,2807048.264,723523.1864,TSKwL
26.5,3.8333,100.0,1.0,1.0,2684952.576,36.504,1.2133,1.3467,1.2983,1715884032.0,4350402560.0,9.0333,7.1667,11.8333,0.0,879662.0,888707.4,WSK
5.0,10.0,3.0,3.8333,3.5,5660323.674,37.7844,0.21,0.2133,0.105,2341171200.0,7853346133.0,1245.9,770.1667,1838.3333,0.0,2853864.361,785954.1344,TWMwL
1.0,1.0,1.0,1.0,1.0,2125814.16,35.9984,0.0,0.0317,0.0833,5953263616.0,7848977067.0,9.2,7.6667,13.0,0.0,923164.977,931788.979,TWM
26.0,1.1667,2.0,100.0,1.0,2587140.096,63.39,1.05,1.0267,1.0817,631444138.7,3362973013.0,10.4667,7.3333,17.6667,0.0,918976.7375,927417.6627,WSK
5.3333,10.3333,3.1667,5.5,2.0,5292183.067,39.9394,0.37,0.2717,0.185,72273237.33,7848862379.0,1380.2333,865.3333,1811.1667,0.0,2849022.642,756730.6093,TWMwL
1.0,1.0,1.0,1.0,1.0,1942196.917,29.4004,0.0,0.01,0.07,2640046080.0,7852570624.0,8.7333,7.5,9.8333,0.0,913041.9453,921722.3865,TWM
1.0,1.0,1.0,1.0,1.0,15561.5265,2.7992,0.0,0.0,0.0017,6981134336.0,7890569216.0,12.0667,7.5,24.6667,0.0,912790.1091,921547.6336,NTS
1.0,1.0,1.0,1.0,0.0,1998171.484,43.2923,0.15,0.1183,0.12,6087970816.0,7885539328.0,9.7,7.8333,14.5,0.0,913520.8003,921856.7163,TWM
1.0,1.0,1.0,1.0,1.0,2105326.78,31.9972,0.0,0.01,0.065,5647091712.0,7884012885.0,9.2,7.6667,13.1667,0.0,914832.6,923884.0,TWM
1.8333,1.0,1.5,1.5,2.0,2251161.6,37.6,0.1233,0.0817,0.08,74384042.67,7803692373.0,11.6333,7.5,18.1667,0.0,866434.7252,874258.5132,TSK
2.5,4.6667,2.0,2.8333,1.0,117157.9126,18.3018,0.005,0.0833,0.1883,7004387328.0,7889011371.0,8.9,7.0,12.5,0.0,851948.6407,859379.6277,TVM
26.0,1.0,100.0,1.0,1.8333,2134030.736,33.0024,1.0,1.0217,1.1,72910848.0,2329877845.0,10.1333,8.0,15.1667,0.0,923234.0,931823.0,WSK
2.5,1.8333,1.0,3.5,4.1667,106496.0,13.0,0.1117,0.1067,0.235,6951264256.0,7875431083.0,9.8667,7.1667,16.3333,0.0,912770.8712,921567.5045,TVM
1.0,1.0,1.0,1.0,0.8333,16384.0,3.0,0.0,0.0,0.0,6981179392.0,7890140501.0,11.7333,7.5,24.8333,0.0,914324.0661,923554.995,NTS
1.0,1.0,1.0,0.8333,1.0,2165963.98,33.0,0.0,0.045,0.1117,106909696.0,7851287211.0,10.3,7.8333,16.8333,0.0,923808.6,931758.6,TWM
26.0,2.0,0.8333,100.0,1.0,2137665.089,33.7958,1.0267,1.0733,1.1417,69953536.0,1288782507.0,9.9333,8.0,13.6667,0.0,924121.8,931991.6,WSK
6.0,12.0,2.5,5.3333,3.6667,16384.0,3.0,0.1867,0.2517,0.2333,6931781632.0,7874429611.0,1333.3,748.3333,2390.5,0.0,2792161.073,738106.1415,NTSwL
14.3333,17.8333,11.5,9.6667,18.0,519276.0,49.1553,0.6917,0.565,0.3583,6997467819.0,7886516907.0,1228.0,664.8333,1866.3333,0.0,2894573.198,791762.833,TVMwL
32.0,26.6667,100.0,1.0,1.5,4247201.342,35.0976,1.54,1.4367,1.2867,75988309.33,1787473920.0,1434.6333,498.8333,2338.3333,0.0,2690864.643,641465.0485,WSKwL
1.8333,1.0,2.0,1.1667,1.6667,2152860.06,34.8008,0.015,0.0467,0.08,80470016.0,7807324843.0,11.8333,7.8333,19.0,0.0,918491.3727,924666.324,TSK
32.0,25.3333,41.5,59.6667,1.1667,4439753.095,34.2983,1.29,1.4083,1.3483,848310954.7,3807800661.0,823.0,188.6667,1682.3333,0.0,2848760.957,740323.0987,WSKwL
5.0,10.0,2.5,3.8333,4.5,4973794.279,38.094,0.0917,0.1833,0.1617,5296504832.0,7883562325.0,962.2857,405.5714,1786.2857,0.0,2818981.281,762917.6121,TWMwL
2.0,1.0,2.0,2.0,1.0,1991681.025,28.8018,0.1433,0.0667,0.095,72695808.0,7803860309.0,8.9,7.6667,10.8333,0.0,914007.2237,921622.8856,TSK
1.6667,1.0,1.6667,1.5,1.6667,1939663.055,28.999,0.06,0.06,0.0733,71968768.0,7802917547.0,9.0,7.5,11.8333,0.0,925325.3,931850.6,TSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.085,0.1217,7115616256.0,7930366635.0,9.8,7.8333,13.8333,0.0,922461.7982,931852.736,NTS
1.0,1.0,1.0,1.0,1.0,2109435.9,35.0,0.0017,0.1067,0.1433,73021440.0,7850132139.0,10.1667,7.8333,15.3333,0.0,913183.9871,921683.4844,TWM
6.0,11.0,3.0,4.1667,5.0,6717549.796,40.8906,0.37,0.2983,0.2067,71957845.33,7806121301.0,969.9667,566.8333,1523.5,0.0,2904723.931,792062.9318,TSKwL
32.0,26.8333,1.0,80.3333,20.1667,5976784.766,42.3618,1.63,1.52,1.3529,250114048.0,3378007381.0,1250.8,546.5,2336.5,0.0,2764350.125,717194.21,WSKwL
13.1667,14.5,14.6667,12.6667,10.8333,246577.0852,32.3383,0.5017,0.3017,0.195,6953332736.0,7876274859.0,875.9,320.3333,1651.5,0.0,2620194.705,711553.4414,TVMwL
11.5,12.5,13.5,12.1667,6.8333,208352.7192,25.6671,0.5033,0.69,0.5783,6917152768.0,7859145387.0,572.4571,320.2857,775.7143,0.0,1813623.544,868682.3714,TVM
11.8333,10.1667,12.6667,13.0,11.0,5884856.657,45.8217,0.3517,0.4133,0.3267,6138648576.0,7348020565.0,1353.44,605.6,2040.4,0.0,2815037.512,744621.5998,WSKwL
26.0,1.0,100.0,0.0,1.0,2205884.195,32.397,1.0,1.0,1.055,2430582784.0,5399270741.0,8.5,7.1667,11.0,0.0,883393.7,890818.0,WSK
3.0,2.8333,1.3333,1.0,6.5,152367.5099,20.1997,0.0433,0.0983,0.2267,6909607936.0,7856792917.0,8.7333,7.1667,12.5,0.0,925874.5495,931869.8378,TVM
1.5,1.0,2.0,1.5,1.0,2229441.73,34.0,0.13,0.0833,0.1167,75118592.0,7805751296.0,9.0667,7.5,13.5,0.0,913030.7502,921675.0809,TSK
5.0,10.1667,2.0,5.0,3.1667,4944231.875,36.7252,0.1983,0.1183,0.0383,4850071552.0,7848612523.0,685.1,69.1667,1590.1667,0.0,2699715.305,731009.654,TWMwL
13.8333,12.8333,12.0,9.1667,21.0,317439.7744,36.4917,0.51,0.5833,0.4517,6915688448.0,7858421077.0,1099.6857,353.7143,2118.1429,0.0,2700205.489,695212.9624,TVMwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0317,0.01,0.0,7119710208.0,7933656405.0,10.6333,7.6667,14.6667,0.0,922709.0315,931848.1351,NTS
5.0,10.0,2.8333,4.3333,3.1667,6578016.492,41.6407,0.25,0.1983,0.0967,2142900224.0,7851011413.0,619.1,193.1667,1642.3333,0.0,2661927.58,662956.5261,TWMwL
23.6667,11.6667,22.0,33.8333,26.3333,5535432.181,44.2096,1.0783,1.005,0.8233,4263630848.0,6680462677.0,1213.6,665.8571,1891.2857,0.0,2839509.878,772602.0983,WSKwL
5.5,10.8333,3.3333,4.1667,3.1667,5220036.0,40.9375,0.2167,0.1833,0.0933,5873860608.0,7849377792.0,1049.12,765.2,1330.4,0.0,2897710.492,782030.1767,TWMwL
6.0,11.1429,3.7143,5.0,3.7143,5794223.057,38.7482,0.4233,0.305,0.23,72594090.67,7802460843.0,655.2333,158.0,1323.3333,0.0,2928953.89,780122.9071,TSKwL
6.0,11.0,2.1667,6.6667,3.5,6992303.566,46.483,0.3033,0.255,0.19,72688298.67,7802396672.0,946.5,279.3333,2286.5,0.0,2869296.696,746933.152,TSKwL
1.0,1.0,1.0,1.0,0.8333,16384.0,3.0,0.0,0.0917,0.145,6973775872.0,7886734677.0,12.3667,8.1667,25.3333,0.0,922450.4,931689.6,NTS
1.0,1.0,1.0,1.0,1.0,2368566.326,33.4014,0.0183,0.0217,0.0433,5846147072.0,7886000811.0,8.8,7.8333,10.5,0.0,915110.7237,923527.6366,TWM
1.0,1.0,1.0,1.0,1.0,7782.4,1.6,0.0283,0.01,0.0233,7070691328.0,7926763520.0,9.2,7.6667,11.6667,0.0,922366.9279,931755.8378,NTS
5.0,10.0,3.8,4.8,2.2,5403127.348,41.0933,0.5017,0.3133,0.18,1702627328.0,7852682581.0,1202.0667,558.3333,1770.8333,0.0,2898085.815,793540.3159,TWMwL
6.0,11.0,2.6667,5.3333,4.3333,5954416.521,42.6492,0.2733,0.21,0.1317,73048064.0,7805628416.0,1291.3667,605.6667,1944.5,0.0,2822983.234,729398.7617,TSKwL
4.8333,9.1667,1.5,4.0,4.1667,16384.0,3.0,0.3067,0.2267,0.0983,7067547648.0,7925787989.0,766.6,352.0,1563.1667,0.0,2663689.386,780518.3062,NTSwL
13.8333,13.8333,13.0,17.6667,9.8333,316220.8563,34.9348,0.76,0.7467,0.5383,7034348203.0,7888560811.0,1023.8,536.3333,1794.3333,0.0,2711573.406,761907.3121,TVMwL
1.0,1.0,1.0,1.0,0.6667,2066028.14,33.0,0.005,0.02,0.045,5433436160.0,7885616469.0,9.5667,7.6667,14.1667,0.0,913063.0,921607.2,TWM
13.8333,18.1667,13.1667,8.8333,15.5,348263.3743,38.404,0.475,0.5033,0.4933,6982007467.0,7880441173.0,1134.5,691.0,1731.6667,0.0,2867758.318,766740.7224,TVMwL
2.1667,4.5,1.0,3.6667,1.0,98304.0,9.5,0.1033,0.1017,0.26,6987902976.0,7882774528.0,9.1,7.1667,14.0,0.0,922232.941,930824.934,TVM
31.1667,13.1667,100.0,1.0,10.5,5226534.694,35.4804,1.32,1.3917,1.2767,72560640.0,1779571371.0,1229.0,261.1667,2636.1667,0.0,2835343.178,701525.566,WSKwL
1.3333,1.6667,1.0,1.3333,1.1667,13520.4975,2.3009,0.0433,0.15,0.1633,7115882496.0,7932211200.0,9.3,7.5,12.6667,0.0,912275.6781,921626.3144,NTS
5.0,10.0,2.5,5.8333,2.0,16384.0,3.0,0.255,0.2767,0.1633,7119015936.0,7932593493.0,753.8286,172.4286,1584.7143,0.0,2761251.591,788316.2682,NTSwL
13.1667,16.0,15.6667,9.3333,11.3333,300592.6591,34.2526,0.8817,0.87,0.715,6989635584.0,7880837120.0,1085.3,543.0,1873.6667,0.0,2810689.084,746355.4518,TVMwL
1.5,1.5,1.0,1.8333,1.0,2144663.14,32.3996,0.1167,0.055,0.09,1806753792.0,7806579371.0,8.7,7.8333,10.8333,0.0,913111.8931,921658.6898,TSK
1.0,1.0,1.0,1.0,1.0,2171699.2,35.0,0.0183,0.01,0.03,975523157.3,7852993195.0,9.4667,8.0,14.0,0.0,913163.3751,921568.4742,TWM
13.1667,14.1667,6.6667,11.6667,20.1667,316233.1492,35.9568,0.5867,0.53,0.3783,6931046400.0,7867336704.0,643.03,7.4,2422.4,4.0,2499608.668,557289.5284,TVMwL
6.0,10.8333,3.6667,5.3333,3.0,6029905.143,45.0965,0.2117,0.205,0.1183,1954924544.0,7804766891.0,1272.2667,625.1667,1836.0,0.0,2855923.712,769621.304,TSKwL
26.0,1.0,100.0,1.0,1.0,2267164.672,31.995,1.0333,1.0667,1.1467,2534848512.0,5477298176.0,8.5667,7.8333,10.1667,0.0,863772.2257,871158.9759,WSK
32.0,27.0,1.0,100.0,1.0,5359169.994,39.0101,1.2586,1.4029,1.3243,72693760.0,2004646571.0,1078.64,615.0,1621.0,0.0,2771459.838,717767.3713,WSKwL
32.0,26.1667,1.0,100.0,1.0,16384.0,3.0,1.3183,1.3167,1.155,368005802.7,3465562795.0,1364.7667,829.3333,1925.3333,0.0,2819276.13,763514.0096,WSKwL
5.0,10.0,3.8,4.0,2.6,4897040.626,36.2648,0.1283,0.195,0.1533,653539328.0,7850064555.0,1073.8667,501.3333,1572.5,0.0,2887066.996,775687.6368,TWMwL
26.0,2.0,21.6667,79.0,1.0,15155.2,2.7,1.0017,1.1567,1.2583,70066176.0,1437545813.0,9.4333,7.8333,12.5,0.0,926418.7575,935400.0592,WSK
1.0,1.0,1.0,1.0,0.0,13926.4,2.6,0.0,0.0,0.03,6978441216.0,7887327232.0,11.9,7.6667,24.5,0.0,912311.6767,921468.7968,NTS
1.8333,1.0,2.0,1.8333,1.0,2129501.79,32.1988,0.0117,0.0317,0.1,73775104.0,7804575744.0,9.3333,8.1667,11.6667,0.0,919173.7862,927754.404,TSK
1.0,1.0,1.0,1.0,1.0,2095078.169,30.1958,0.035,0.0083,0.04,6058946560.0,7884913323.0,10.5333,7.8333,16.0,0.0,912976.2993,921414.9045,TWM
5.1667,10.3333,2.8333,4.1667,3.8333,16384.0,3.0,0.1683,0.1783,0.0883,87872170.67,7848297131.0,707.9,240.5,1278.5,0.0,2915483.964,789682.9799,NTSwL
6.0,11.8333,4.3333,4.1667,3.0,16384.0,3.0,0.382,0.232,0.106,6933344256.0,7874202283.0,1799.32,851.8,2625.8,0.0,2725241.092,631857.6953,NTSwL
1.5,1.0,2.0,1.5,1.0,2543690.689,34.097,0.0317,0.215,0.24,74193578.67,7807197184.0,9.6,7.8333,11.6667,0.0,923231.1572,931911.1832,TSK
32.3333,27.8333,66.1667,35.1667,1.0,6073520.156,42.7471,1.39,1.378,1.28,72237056.0,2549013163.0,1260.32,778.6,2021.8,0.0,2816312.165,709198.1931,WSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0,0.0567,6976299008.0,7889343829.0,12.1667,8.0,25.8333,0.0,922285.6,931751.6,NTS
6.0,11.5,2.8333,5.1667,3.5,5669334.398,42.1619,0.2583,0.2783,0.2367,698771456.0,7801007445.0,968.1,472.8333,1652.1667,0.0,2881195.846,793115.8072,TSKwL
5.0,10.0,3.3333,5.0,1.8333,4916465.752,35.7513,0.23,0.215,0.13,6016229376.0,7848098670.0,1162.5,539.3333,2160.3333,0.0,2748254.988,710662.4059,TWMwL
2.5,3.0,4.5,2.3333,1.0,96655.7598,12.7988,0.4133,0.2383,0.2833,6937907200.0,7868052821.0,8.6,7.3333,10.8333,0.0,923217.1,931851.4,TVM
1.0,1.0,1.0,1.0,1.0,2258511.439,34.2002,0.0083,0.0433,0.07,772386816.0,7851913899.0,9.0,7.5,13.0,0.0,916221.2,924662.5,TWM
4.5,9.3333,2.0,4.3333,3.1667,13936.0,2.4023,0.1933,0.1917,0.09,7083868160.0,7923041621.0,745.6,281.0,1627.6667,0.0,2698927.099,806687.6942,NTSwL
13.6667,14.6667,18.5,8.8333,11.6667,287275.2023,34.6698,0.675,0.5033,0.3233,6912735232.0,7858072235.0,1055.5667,711.8333,1515.6667,0.0,2813728.353,775658.8724,TVMwL
26.0,1.0,1.0,100.0,1.0,2161888.481,35.8028,1.0067,1.0917,1.23,73262421.33,2606394709.0,9.6333,7.6667,14.0,0.0,913228.7763,921649.517,WSK
14.0,11.8333,12.3333,14.3333,15.6667,291109.5299,34.4286,0.6867,0.6333,0.4867,6927611904.0,7866217813.0,714.3667,187.1667,1651.5,0.0,2710963.077,701317.0656,TVMwL
1.3333,1.0,1.5,1.1667,1.6667,2160219.74,35.7988,0.0,0.02,0.05,2479097856.0,7806158848.0,8.9,7.8333,10.8333,0.0,923379.9219,931910.0,TSK
26.0,1.0,100.0,1.0,1.0,12718.5105,2.4034,1.0283,1.0517,1.08,77308586.67,1243760640.0,9.9667,8.0,15.6667,0.0,924201.1632,931834.3664,WSK
4.6667,9.5,1.6667,3.5,4.3333,6550.8418,1.0662,0.13,0.105,0.035,7116861440.0,7931371520.0,895.2667,182.1667,2028.6667,0.0,2546192.545,714979.805,NTSwL
1.0,1.0,1.0,1.0,1.0,15559.8799,2.7988,0.0317,0.01,0.0167,6932750336.0,7873987925.0,31.3667,14.8333,59.8333,0.0,922606.1416,931913.2928,NTS
26.0,1.0,1.5,1.0,100.0,2239692.8,36.0,1.0817,1.04,1.06,74143744.0,2292015104.0,9.6667,7.8333,12.3333,0.0,913619.977,921548.002,WSK
32.0,27.0,1.0,100.0,1.0,10065.5067,1.7287,1.3867,1.1467,1.075,114722816.0,3275284480.0,1268.1,889.1667,1774.6667,0.0,2905910.547,791390.3349,WSKwL
1.3333,1.6667,1.0,1.6667,1.0,2210815.795,31.7984,0.025,0.14,0.1583,3014785707.0,7806046891.0,8.7667,7.8333,10.6667,0.0,923167.0,931900.1862,TSK
26.0,1.0,1.0,100.0,0.6667,2707431.399,36.4965,1.0,1.01,1.07,138012672.0,3292305408.0,9.4,7.8333,11.1667,0.0,913026.5206,921758.9118,WSK
2.0,2.5,1.5,2.3333,1.6667,3367559.413,38.4057,0.1133,0.0667,0.08,71916885.33,7805003093.0,427.3667,309.1667,533.8333,0.0,2007964.181,789441.3244,TSKwL
6.0,11.1667,2.6667,6.1667,3.3333,6055154.528,43.2061,0.2767,0.3267,0.27,2315008000.0,7805669376.0,1169.7667,244.5,2726.1667,0.0,2847623.742,756308.0964,TSKwL
26.0,1.0,100.0,1.0,1.0,2281939.411,33.6006,1.025,1.0383,1.11,2486865920.0,5437341696.0,10.5667,8.0,17.5,0.0,923157.6296,931831.4294,WSK
6.0,10.8571,3.4286,5.4286,2.7143,5742618.222,43.4882,0.1967,0.23,0.185,77288106.67,7805113685.0,889.8333,126.6667,2093.1667,0.0,2756848.991,708576.5561,TSKwL
5.0,9.8333,3.0,4.3333,3.0,4961937.878,38.2834,0.2417,0.295,0.2,5186732032.0,7849384229.0,1178.8667,249.5,2584.1667,0.0,2696313.97,719608.3106,TWMwL
1.0,1.0,1.0,1.0,1.0,2057930.442,34.4004,0.0067,0.015,0.0317,2210342912.0,7852745387.0,8.1333,7.5,8.8333,0.0,912917.977,921612.979,TWM
1.0,1.0,1.0,1.0,1.0,7782.4,1.6,0.0,0.02,0.0783,7117242368.0,7933677568.0,8.8333,7.3333,10.6667,0.0,912366.9532,921644.536,NTS
26.0,2.0,1.0,0.8333,100.0,2049124.247,34.1049,1.0367,1.0333,1.0917,167185066.7,1033136811.0,9.7333,7.8333,12.8333,0.0,920686.4134,931823.6336,WSK
2.0,1.0,6.0,2.0,1.0,96262.1502,10.9009,0.0417,0.1767,0.3217,6953762816.0,7876257792.0,9.5667,7.1667,14.6667,0.0,923478.1,931921.0,TVM
2.0,1.0,2.0,2.0,1.0,2139360.85,32.0028,0.1233,0.1467,0.195,81221632.0,7806100139.0,10.4333,7.6667,17.3333,0.0,922876.8198,931969.1792,TSK
6.0,11.0,2.3333,5.3333,4.8333,6893015.635,90.9299,0.4567,0.3583,0.2733,72238421.33,7805393579.0,1397.1333,800.0,2018.3333,0.0,2954271.738,772661.6974,TSKwL
5.1429,10.2857,2.2857,5.2857,3.2857,5504814.897,36.9454,0.105,0.2033,0.1267,1718196224.0,7853370027.0,1126.5333,586.5,1823.6667,0.0,2966568.491,802848.2836,TWMwL
2.6667,1.6667,1.6667,5.3333,2.6667,127258.0599,17.5808,0.0883,0.0767,0.18,6975504384.0,7878750891.0,10.0667,7.1667,14.5,0.0,913962.7,921577.6,TVM
5.0,9.3333,2.6667,5.0,2.5,4880684.059,38.0745,0.1867,0.145,0.08,6057437184.0,7849626283.0,1292.7,658.3333,1964.8333,0.0,2775238.838,732934.6142,TWMwL
1.0,1.0,1.0,1.0,1.0,15153.97,2.6997,0.0,0.01,0.065,7116425216.0,7932874069.0,30.0667,7.8333,116.5,0.0,912892.9,921518.6,NTS
1.0,1.0,1.0,1.0,1.0,2571487.661,57.2032,0.0233,0.075,0.1217,71689557.33,7850648917.0,8.8667,7.6667,10.8333,0.0,913373.8559,921682.0,TWM
13.1667,14.5,12.6667,17.3333,7.6667,293220.0243,33.6777,0.7533,0.64,0.4583,6960811349.0,7875362816.0,832.0286,227.1429,1453.5714,0.0,2715289.265,783074.8901,TVMwL
2.0,1.0,1.0,1.0,6.5,74555.8102,10.3009,0.04,0.0517,0.1433,6981935104.0,7880645973.0,9.0333,7.1667,12.5,0.0,923579.8964,931670.9054,TVM
26.0,1.0,2.0,52.0,49.3333,2127480.473,33.6048,1.075,1.075,1.15,1615943680.0,4089591125.0,13.6333,8.8333,28.3333,0.0,923150.0,931844.0,WSK
5.0,10.0,3.8571,3.5714,3.2857,4490653.028,34.7875,0.175,0.2083,0.1083,283817984.0,7851171157.0,1091.7,587.6667,1883.6667,0.0,2781390.143,763797.5898,TWMwL
1.0,1.0,1.0,1.0,1.0,1965162.422,29.6995,0.0,0.0167,0.0567,6065686528.0,7885567317.0,8.9,7.3333,12.5,0.0,923223.4593,931971.4955,TWM
5.0,10.1667,2.0,4.3333,4.1667,5530158.656,40.3481,0.2383,0.2067,0.1683,126382080.0,7851821739.0,1227.9,709.1667,1949.5,0.0,2710551.862,739194.0405,TWMwL
31.1667,23.0,100.0,1.0,1.0,4201010.157,35.4248,1.2317,1.235,1.2017,846947669.3,3777161216.0,170.9,7.8333,484.3333,0.0,1703529.389,896889.2984,WSK
6.0,11.5,4.5,3.6667,3.5,7801.0348,1.603,0.2233,0.2517,0.14,6934589440.0,7875952640.0,1178.3667,432.0,1930.1667,0.0,2792544.06,763492.4559,NTSwL
26.0,100.0,1.0,0.0,1.0,2225336.71,32.9972,1.0,1.0217,1.1033,93296640.0,2490623317.0,9.9333,8.5,13.3333,0.0,913283.177,921966.687,WSK
1.0,1.0,1.0,1.0,1.0,2101248.0,29.0,0.05,0.0283,0.035,5926313984.0,7849405099.0,9.5,7.8333,13.0,0.0,924795.6051,931923.1862,TWM
33.0,29.1667,100.0,2.0,1.0,5851707.931,39.3377,1.4633,1.4333,1.28,510188885.3,3295113899.0,1373.48,801.8,1963.6,0.0,2938845.921,795015.6296,WSKwL
26.0,1.0,88.0,1.0,13.0,16384.0,3.0,1.0083,1.04,1.0767,77096960.0,1239078912.0,10.1333,8.0,13.5,0.0,922668.3221,931788.7896,WSK
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0,0.035,6941691904.0,7889554091.0,10.6667,7.8333,17.8333,0.0,916779.7638,923594.6286,NTS
4.8333,9.8333,1.0,7.1667,2.0,4569646.934,33.0103,0.185,0.065,0.02,950213973.3,7852332373.0,992.9,430.3333,1843.3333,0.0,2835384.15,754635.981,TWMwL
6.0,12.0,3.5,4.6667,3.6667,6081914.599,40.9174,0.2883,0.2983,0.1917,73834496.0,7804230997.0,1249.0333,573.1667,1951.6667,0.0,2962568.123,792334.7607,TSKwL
5.0,10.0,2.5,4.3333,3.5,5243156.299,34.14,0.2367,0.2383,0.16,5997615104.0,7849506816.0,740.9429,215.0,1520.8571,0.0,2791120.461,749070.288,TWMwL
4.6667,9.0,2.3333,4.6667,2.6667,3933067.044,36.8209,0.1867,0.06,0.0267,6556856320.0,7856513609.0,758.8667,345.6667,1845.1667,0.0,2755288.42,732898.6528,TWMwL
27.0,5.3333,1.0,1.0,100.0,4192465.005,42.1763,1.1167,1.0283,1.03,2121897984.0,4585971712.0,239.0,8.6667,709.0,0.0,1964826.253,790310.6592,WSKwL
1.0,1.0,1.0,1.0,1.0,16384.0,3.0,0.0,0.0,0.0067,7066992640.0,7925650773.0,9.3667,8.0,11.6667,0.0,902383.407,911263.842,NTS
2.0,5.5,1.5,1.8333,1.0,104451.6901,11.7006,0.05,0.0933,0.27,6977466368.0,7878393173.0,11.2667,7.5,20.3333,0.0,923761.2099,931613.4748,TVM
6.0,11.0,3.0,4.4,4.8,5884513.68,42.2884,0.4033,0.245,0.1417,71528448.0,7802288811.0,1243.32,583.4,2125.6,0.0,2904746.954,718329.1898,TSKwL
13.5,16.1667,12.5,12.1667,13.3333,294698.4986,32.6634,0.5133,0.6417,0.5433,6970793984.0,7873691648.0,1189.6,865.2857,1751.4286,0.0,2851799.688,778269.2639,TVMwL
3.0,1.0,1.0,4.1667,5.0,142535.8799,20.0991,0.0583,0.295,0.425,6907766784.0,7855913643.0,8.3667,7.3333,10.3333,0.0,913980.0541,921628.0,TVM
23.0,48.6667,36.0,5.1667,2.0,2119698.414,31.003,1.0917,1.1933,1.1217,4305344512.0,6020973909.0,8.2,7.0,11.5,0.0,918623.8583,927742.2216,WSK
5.3333,10.6667,3.6667,4.5,2.3333,5204456.599,38.0492,0.285,0.2067,0.09,5040893952.0,7847333888.0,1142.5333,693.6667,1695.6667,0.0,2803139.973,731737.7874,TWMwL
